target,event,n,mean_ret_h1,median_ret_h1,hit_rate_h1,std_h1,mean_ret_h2,median_ret_h2,hit_rate_h2,std_h2,mean_ret_h3,median_ret_h3,hit_rate_h3,std_h3
00632R.TW,has_positive,1409,-0.0006926671190135388,-0.0006920573711997058,0.37331440738112137,0.010171733159003849,-0.0014332747081621782,-0.0017667406915655715,0.3846699787083038,0.01426543294057918,-0.0024861435583080032,-0.003062784116985573,0.36905606813342795,0.01760622096989449
00632R.TW,has_russia,432,-0.0007429623780307518,0.0,0.3726851851851852,0.010290649567089194,-0.0018383910813307206,-0.0017050392581166585,0.3819444444444444,0.013071670948826226,-0.0019254730456594324,-0.0030179946526652235,0.37037037037037035,0.017528780201026196
00632R.TW,posts_high,614,-0.0007643203535960112,-0.0009064830121285339,0.3469055374592834,0.011166027632568071,-0.0014543566233657633,-0.002055551025625768,0.3794788273615635,0.016276385167275986,-0.0017320063659739795,-0.002362964502599485,0.3697068403908795,0.0198991761586059
00632R.TW,lots_of_excl,1246,-0.0007851879943173859,-0.0008096970901955158,0.36276083467094705,0.010457675300067214,-0.001634200036272524,-0.0020387362192075265,0.3796147672552167,0.014292771410231192,-0.00234481528380359,-0.0029940158004718165,0.36597110754414125,0.017985710812321722
00632R.TW,has_relief,95,-0.0008925696668207335,-0.0008912859753865687,0.3368421052631579,0.015065822305567045,-0.002623553932089275,-0.005035265780284015,0.30526315789473685,0.01999356498277895,-0.004776540013612601,-0.005089094131538019,0.30526315789473685,0.025716050368651232
00632R.TW,has_deal,437,-0.000925410080909427,-0.0008547204311847301,0.34782608695652173,0.011242082207090352,-0.001851134518503548,-0.0020120226291383547,0.3684210526315789,0.013900489134101114,-0.002536097532303312,-0.0033333301544189453,0.36384439359267734,0.01801859136082149
00632R.TW,positive_heavy,871,-0.0009496154956027241,-0.0008547204311847301,0.36739380022962115,0.010789005613069209,-0.0017106405688731552,-0.0020120226291383547,0.38002296211251435,0.014481254422549513,-0.0024469569364247755,-0.003352888585901548,0.3478760045924225,0.018690280106233657
00632R.TW,short_posts,716,-0.0009597100905524184,-0.0007669175493315583,0.36312849162011174,0.010327814955706928,-0.0019006757416654084,-0.002379477906321925,0.37011173184357543,0.014763398496839048,-0.0026252836272416093,-0.003457880670736546,0.3575418994413408,0.018228546340745038
00632R.TW,deal_over_tariff,398,-0.0009805660733546034,-0.0008701017860839877,0.3417085427135678,0.01152681518211276,-0.002113701960723519,-0.0021624665210079885,0.3592964824120603,0.014119136093071468,-0.0026875700261312406,-0.003352888585901548,0.3542713567839196,0.018517592172648548
00632R.TW,deal_only,368,-0.001001934764942503,-0.0008861816901484798,0.3342391304347826,0.011732444731840853,-0.002192991046843005,-0.002134472085674466,0.36141304347826086,0.014157714154468324,-0.002780402440153714,-0.0034216433208686947,0.34782608695652173,0.018700768024634818
00632R.TW,pre_deal,209,-0.0010753345439215433,-0.0007698405741368708,0.35406698564593303,0.009533618817606265,-0.002237825005731048,-0.0020120226291383547,0.36363636363636365,0.01244319059272856,-0.0035082328668775884,-0.0037936410908295803,0.3492822966507177,0.015617018183052958
00632R.TW,has_attack,1045,-0.0011064391342868003,-0.0007746110766874148,0.3569377990430622,0.0100577319793677,-0.002077976878407346,-0.0021322449381295794,0.3684210526315789,0.013642064986672314,-0.0029946871465354563,-0.0037383142585097895,0.3550239234449761,0.017167263482464813
00632R.TW,has_action,271,-0.0013199416706425162,-0.0007106805561054585,0.36162361623616235,0.011238220419831337,-0.0018164338108396067,-0.0035928964401109598,0.33948339483394835,0.017364876326772725,-0.0038724749814520714,-0.004319650201332403,0.3210332103321033,0.019888059785343658
00632R.TW,tariff_rising,20,-0.001362862586899566,0.0,0.45,0.006129663112230458,-0.001123214423473895,0.0008114841513465754,0.55,0.008034896283705947,-0.0010514261573809137,0.0008298549283316525,0.5,0.010166945734852877
00632R.TW,has_iran,129,-0.0014056694432377356,-0.0019156613882376217,0.3178294573643411,0.009748674378767292,-0.0018802368294508105,-0.00248761903828032,0.35658914728682173,0.011656561104620662,-0.0013413009449353996,-0.002988021223623072,0.40310077519379844,0.014765328498929373
00632R.TW,high_emotion,166,-0.001459691920754801,-0.0012728911089718298,0.35542168674698793,0.009749778314084863,-0.003106726565249643,-0.0029463556306743577,0.3493975903614458,0.01670244065111781,-0.0029004224670116947,-0.00405287203567517,0.3795180722891566,0.0208362095082106
00632R.TW,attack_heavy,414,-0.0015754070455742603,-0.0016906455048281699,0.3188405797101449,0.009221291038658826,-0.002609416570117006,-0.002066162926976145,0.357487922705314,0.013366091775377007,-0.003837657159070716,-0.004006006335393164,0.34782608695652173,0.016272346685913312
00632R.TW,brag_heavy,32,-0.0016910851543074992,-0.0012525053127372954,0.375,0.007742506842472376,-0.0026176164448866723,-0.003204559071967039,0.34375,0.010603354250252562,-0.0010990344784719969,-0.001855941477848011,0.34375,0.012488394816003919
