target,period,period_start,period_end,event,n,raw_gap_h1,resid_gap_h1,resid_hit_h1,resid_abs_lift_h1,event_resid_mean_h1,nonevent_resid_mean_h1,raw_gap_h2,resid_gap_h2,resid_hit_h2,resid_abs_lift_h2,event_resid_mean_h2,nonevent_resid_mean_h2,raw_gap_h3,resid_gap_h3,resid_hit_h3,resid_abs_lift_h3,event_resid_mean_h3,nonevent_resid_mean_h3,period_residual_influence_score
00632R.TW,2022-06-30,2022-04-01,2022-06-30,silence_day,25,-0.0008763610714657322,-0.0011423363190736764,0.48,-0.0011320491773447825,-5.175008657208111e-05,0.0010905862325015954,-0.002101826866846095,-0.0016640321767427144,0.6,-0.0044266019335359365,-0.0001834419567521346,0.0014805902199905797,-0.004543168044453441,-0.0032877282457133778,0.4,-0.005255799466496198,-0.0008988975597808163,0.0023888306859325614,0.3090508567645404
2454.TW,2018-09-30,2018-07-02,2018-09-28,has_iran,8,0.0004357814323980862,0.0004917471406672459,0.5,-0.00589771174163548,-0.0029152935898044737,-0.0034070407304717196,-0.0028902099848928152,-0.003518348888088215,0.375,-0.006325877373351494,-0.010141669720639089,-0.006623320832550874,-0.0006888041426068589,-0.002090496314707783,0.375,-0.0021644771238789884,-0.012311379092053445,-0.010220882777345662,0.30865865722213703
2454.TW,2023-12-31,2023-10-02,2023-12-29,deal_over_tariff,19,-0.0017778521631012048,-0.0029679870684926634,0.47368421052631576,-0.002417680312579983,1.1264818402440163e-06,0.0029691135503329075,0.0017350326945087258,-0.00015131433772312165,0.5789473684210527,-0.003425893880999037,0.0036533863586402436,0.0038047006963633652,0.0025284378594913476,0.0004903937049316031,0.6842105263157895,0.003705937149794985,0.005320124517681406,0.004829730812749803,0.3085373403405447
0050.TW,2017-03-31,2017-01-05,2017-03-31,has_attack,27,0.0010655434878554988,0.0002985693768475226,0.4444444444444444,0.0012605950091576635,-0.0001286946023539947,-0.0004272639792015173,-0.0003710124503543391,-0.0011966991325818856,0.2962962962962963,0.00027107807343597443,-0.0010772943744527632,0.00011940475812912255,-4.0556964791239707e-05,-0.0010190339273904788,0.37037037037037035,0.0021737516757183196,-0.0011220024820281283,-0.00010296855463764962,0.30851883526391055
0050.TW,2020-09-30,2020-07-01,2020-09-30,has_tariff,6,-0.002191552804736465,-0.0009487341928952849,0.6666666666666666,-0.002574261937953794,-0.00044232235113410306,0.0005064118417611819,-0.003571223125537104,-0.001904456051874873,0.6666666666666666,-0.005625925357668053,-0.0001930006593584072,0.001711455392516466,-0.0034164087202494214,-0.0014508315288388283,0.5,0.0020657569731182563,0.001340526755921844,0.0027913582847606724,0.3084668879406014
00632R.TW,2017-12-31,2017-10-02,2017-12-29,has_market_brag,21,0.0009921508550449502,0.0008596815687504488,0.3333333333333333,-0.00113435185309586,-0.0011372447596649867,-0.0019969263284154355,0.0025074528863982364,0.0016105202950824136,0.38095238095238093,-4.014727043312547e-05,-0.002626538323609568,-0.0042370586186919815,0.003986464112344888,0.0027610064609365813,0.47619047619047616,-0.0006962870374890677,-0.004870286737752883,-0.007631293198689464,0.3084586385338345
2330.TW,2023-06-30,2023-04-03,2023-06-30,has_night_post,38,0.0028508156568933054,5.5296365035321164e-05,0.42105263157894735,0.0015071264636346195,-4.948236999844636e-05,-0.00010477873503376753,0.00431669737490629,0.0018174376555822362,0.42105263157894735,0.0014252153867032134,0.001183023707714861,-0.0006344139478673752,0.003644020198130856,0.0016534541284581828,0.47368421052631576,0.002634314821907048,0.0017682864309416925,0.00011483230248350958,0.308356341406499
2377.TW,2017-06-30,2017-04-03,2017-06-30,positive_heavy,8,-0.0072800040013895895,-0.006122535088669718,0.5,-0.0013390700014785008,-0.005683343349286533,0.0004391917393831852,-0.0013540866981649,0.0002418044650133427,0.625,-0.008678071977025142,-0.000525734661585218,-0.0007675391265985607,-0.0026355868064568706,-0.0009653425449494485,0.5,-0.010476033236852724,-0.0017070984373240674,-0.0007417558923746188,0.3079616490611125
2303.TW,2020-03-31,2020-01-01,2020-03-31,positive_heavy,44,0.0025090509292464806,-0.00012757756305003132,0.4090909090909091,0.00037561582126491126,-0.0032338825028505745,-0.003106304939800543,0.0041460306133736784,0.0021757512776649094,0.4318181818181818,-8.285374314712449e-05,-0.005999616438445868,-0.008175367716110778,0.004209905143872814,0.002399868779928621,0.3409090909090909,-0.0005185044366156563,-0.009719119957557445,-0.012118988737486066,0.30716074866750986
2308.TW,2022-12-31,2022-10-03,2022-12-30,has_night_post,33,-0.0028130125388387,-0.00100520451366744,0.5757575757575758,-0.0016849104949053454,-1.0174196521364443e-05,0.0009950303171460755,0.0011209717978737125,0.0028196269184039644,0.48484848484848486,-0.001554150900542426,0.0019911805156457504,-0.0008284464027582142,-0.0043692603157557824,-0.0029663115707548975,0.45454545454545453,-0.00032737673962460537,-0.0018904859633360395,0.0010758256074188577,0.30708958412825055
2382.TW,2018-09-30,2018-07-02,2018-09-28,posts_high,10,-0.00037667096800342,-3.7433425440533645e-05,0.5,-0.0030076417784903175,-3.4056271974088643e-05,3.3771534664450015e-06,0.002934454984992099,0.002809798905982876,0.6,-0.002073506427282641,0.0021653624309986275,-0.0006444364749842485,0.0039581325667655595,0.0036426208553135674,0.6,-0.0014838954415617688,0.003147476690075475,-0.0004951441652380928,0.3069740589525496
2382.TW,2020-09-30,2020-07-01,2020-09-30,has_action,18,-0.0015357750314048957,-0.00018658909002859298,0.5,-0.004374604545143178,2.934568902442135e-05,0.00021593477905301433,-0.0010187740022098981,-0.00010906068889252122,0.5555555555555556,-0.00512056331491776,0.00020787273322769157,0.0003169334221202128,-0.006033964830012211,-0.0063227259005971224,0.3888888888888889,-0.001696484701460093,-0.004240188177415255,0.0020825377231818674,0.3056124679978278
2454.TW,2019-12-31,2019-10-01,2019-12-31,sig_potus,15,0.0022830673708611458,0.002447246332053617,0.5333333333333333,0.0012175392394736702,0.0025832741938099065,0.00013602786175628972,-0.0013246693627044642,-0.000994795722393801,0.4666666666666667,0.0030936142134768696,0.0011342047687782732,0.002129000491172074,-0.002109096763014998,-0.0015747764774336269,0.4666666666666667,0.00032217536528543825,0.0013600617374538606,0.0029348382148874875,0.3055086519223656
2377.TW,2017-03-31,2017-01-05,2017-03-31,has_attack,27,0.0007010065484728905,0.00033297993896673614,0.37037037037037035,-0.001536032099562646,-0.0016806979547427932,-0.0020136778937095293,0.0025582988006426395,0.0021601031206789833,0.4444444444444444,-0.003632295844588556,-0.0024560760733006847,-0.004616179193979668,-0.0011515529022163053,-0.0017818560062747664,0.2962962962962963,-0.003297897478332524,-0.006137418079481534,-0.004355562073206767,0.3054496435953979
2317.TW,2020-09-30,2020-07-01,2020-09-30,has_night_post,41,0.0004989266273062745,0.0007687004826618883,0.4634146341463415,-1.7473244452526418e-05,-0.001564629627831027,-0.0023333301104929154,0.0024471010108285383,0.002546452147275442,0.4878048780487805,0.0006922109132154047,-0.002672339457998947,-0.005218791605274389,0.0029002837687229855,0.0021934939702773644,0.4634146341463415,0.0026576203572028657,-0.0038997219388576727,-0.006093215909135037,0.3052840552498069
2317.TW,2024-03-31,2024-01-01,2024-03-29,pre_action,11,-0.00013440708074212264,0.0010932406505423046,0.6363636363636364,-0.004105044807090603,0.00561838774604015,0.004525147095497845,0.00011611973318099988,0.002004685788055762,0.6363636363636364,-0.0028917826582034248,0.012078120424025169,0.010073434635969407,8.753513431024318e-05,0.002128071646063486,0.5454545454545454,-0.002070407491341162,0.018277657975140384,0.016149586329076898,0.3051096087138711
2330.TW,2023-12-31,2023-10-02,2023-12-29,has_attack,56,0.000383713899589615,-0.0008776973305013122,0.48214285714285715,-0.0009978497886089293,-0.0005757389341202946,0.0003019583963810176,-0.0012428872832589755,-0.0019898946515524226,0.5,0.0014555329586651497,-0.000228314894627939,0.0017615797569244837,0.0048791873325898395,0.00396820497089807,0.5178571428571429,-0.0007766082561194154,0.000755994128621262,-0.003212210842276808,0.30445405565925343
0050.TW,2019-12-31,2019-10-01,2019-12-31,has_action,13,0.0010331748508482428,0.00012357718886891968,0.38461538461538464,0.000784133611313762,0.0007301061932444629,0.0006065290043755432,0.00045747589390614934,-0.0005797445078205223,0.5384615384615384,0.0034677482310343857,0.0013804702049630712,0.0019602147127835935,0.002431806813814598,0.0014102453911451437,0.6923076923076923,0.0012720133800099617,0.004290972144201431,0.002880726753056287,0.30429234531455596
0050.TW,2020-06-30,2020-04-01,2020-06-30,pre_deal,10,-0.005262266147826881,-0.0011794161221039279,0.3,-0.002620474705246882,2.3220120218338984e-05,0.0012026362423222668,-0.0075495195253949595,-0.0010818881831542774,0.7,-0.0018918525352290359,0.002192329011516718,0.0032742171946709953,-0.004948044822798352,0.00014582205343874506,0.7,-0.0044280655487566115,0.00550017442618578,0.005354352372747035,0.30421649801788203
2454.TW,2017-09-30,2017-07-03,2017-09-29,lots_of_excl,34,0.004744132554781785,0.0038787561631589565,0.5,-0.0026971835632317864,0.001574092483040557,-0.0023046636801183993,0.0031671042949021045,0.002245379426239694,0.5,-0.006777303082091832,0.000768598145200035,-0.0014767812810396594,0.0032203442824588766,0.0016395871627186657,0.47058823529411764,-0.008202182671015735,0.00047105378670933665,-0.001168533376009329,0.30414816058743216
0050.TW,2018-06-30,2018-04-02,2018-06-29,lots_of_excl,53,0.00021603701071433592,0.0021550702416378675,0.49056603773584906,-0.0006037000884392347,5.413864696914999e-05,-0.0021009315946687174,-1.968143834402887e-05,0.0023191267306058544,0.4339622641509434,-0.00029492319343433875,-0.0007130514839982614,-0.0030321782146041157,-0.0030612760795996554,-0.00040497647357667227,0.39622641509433965,0.0024964930176972237,-0.0019104212892373604,-0.0015054448156606882,0.3038855999608989
2382.TW,2019-12-31,2019-10-01,2019-12-31,sig_potus,15,-0.003212184561365342,-0.0024423043341536086,0.3333333333333333,-0.00041048730055300107,-0.001199967837862755,0.0012423364962908536,-0.0027978367757169934,-0.0021886910755601467,0.4666666666666667,-0.0031944509813358977,0.00023944373422524052,0.0024281348097853874,-0.0003212019823257209,0.0006526629861618068,0.6,-0.0030925391242261468,0.004063586353250561,0.003410923367088754,0.3038478337515832
2330.TW,2020-03-31,2020-01-01,2020-03-31,attack_heavy,17,-0.00029239350402153605,0.0014052588176592619,0.35294117647058826,-0.0032585224140154207,-0.0019573819193386697,-0.0033626407369979315,-0.002181044994218448,-0.0010213073315285233,0.35294117647058826,-0.002906034225817467,-0.007954513864844477,-0.006933206533315954,-0.0034299006413735286,-0.0014071673789240648,0.35294117647058826,-0.0036585729822911847,-0.012945023995617269,-0.011537856616693204,0.30375365871210175
2317.TW,2022-09-30,2022-07-01,2022-09-30,deal_only,10,-0.004877253882336977,-0.0030394840799161348,0.3,0.001747204687067216,-0.002237729950389144,0.0008017541295269908,-0.0031008315283693024,-4.8232314046810585e-05,0.6,-0.0023603172476988326,4.341882212940407e-05,9.165113617621465e-05,-0.001617708684270851,0.0014196990701908956,0.5,-0.003990244895557056,0.0011718217789435104,-0.00024787729124738534,0.303346212984232
2317.TW,2022-09-30,2022-07-01,2022-09-30,deal_over_tariff,10,-0.004877253882336977,-0.0030394840799161348,0.3,0.001747204687067216,-0.002237729950389144,0.0008017541295269908,-0.0031008315283693024,-4.8232314046810585e-05,0.6,-0.0023603172476988326,4.341882212940407e-05,9.165113617621465e-05,-0.001617708684270851,0.0014196990701908956,0.5,-0.003990244895557056,0.0011718217789435104,-0.00024787729124738534,0.303346212984232
0050.TW,2018-06-30,2018-04-02,2018-06-29,short_posts,9,-4.7116279302915066e-05,-0.0017088740376154,0.3333333333333333,-0.0011086959879450919,-0.0018159811838941854,-0.00010710714627878557,0.005257722673484261,0.0032209546746599866,0.5555555555555556,-0.0011138317130824082,0.0016337783777508007,-0.001587176296909186,0.0025760117451416853,0.0007009762232368915,0.5555555555555556,-0.0009248262316374767,-0.0012317384248652682,-0.0019327146481021597,0.3033119413729424
3711.TW,2022-06-30,2022-04-01,2022-06-30,volume_spike,16,0.0013066185330671623,0.0022123460344988795,0.5,0.0005567505934914591,-0.0010993390634452512,-0.0033116850979441306,0.0025829657779503027,0.003280525491883261,0.5625,0.001594527956908627,-0.005310771000786342,-0.008591296492669603,0.000874862556459825,0.0010548676088820291,0.5,-0.004714416639620692,-0.011900250141220632,-0.012955117750102661,0.30327808045603594
3711.TW,2023-12-31,2023-10-02,2023-12-29,deal_heavy,6,0.00013872250743302223,0.00010652122828303542,0.5,-0.004421787702727039,0.0007154957852927427,0.0006089745570097073,-0.00322275893018094,-0.002722389074326697,0.3333333333333333,-0.008342806292652594,-0.00017010218008176847,0.0025522868942449285,-0.002329937134617364,-0.0023418413084390225,0.3333333333333333,-0.00242264657470102,0.001104314115939093,0.0034461554243781153,0.3029285996366227
0050.TW,2019-09-30,2019-07-01,2019-09-30,posts_very_high,12,-0.0007520546340389653,-0.0012879820890419513,0.25,-0.0004865228753618885,-0.0016641400994633598,-0.0003761580104214085,5.563681609293907e-05,-0.0007848421956037649,0.4166666666666667,-0.0012869754234337638,-0.0016044110342407758,-0.000819568838637011,0.0033754043287088547,0.002073267325631714,0.5833333333333334,-0.0021860591771081734,0.0005345292230486765,-0.0015387381025830375,0.3027414361394186
00632R.TW,2019-06-30,2019-04-01,2019-06-28,has_night_post,28,-0.0022288982917562515,-0.0009576437651793055,0.2857142857142857,0.0005714464583946987,-0.0029942194860016875,-0.002036575720822382,-0.0005549060795134438,0.00012409653803136834,0.35714285714285715,0.00043822492068309495,-0.00489447543315987,-0.005018571971191238,-0.0007563360433225934,0.0012825208980755736,0.35714285714285715,0.00040287674654714174,-0.006327792639506699,-0.007610313537582273,0.30269080043648855
2308.TW,2017-09-30,2017-07-03,2017-09-29,has_attack,24,-0.0001400693711964639,-0.0003339021127004155,0.375,0.0003810987552688508,-0.0026249516325967275,-0.002291049519896312,0.0021371870422096147,0.0019370149688172464,0.4166666666666667,-0.0008316713155237417,-0.003225051913166611,-0.005162066881983857,0.0028208258583575876,0.0027366665296630717,0.4166666666666667,-0.002102263888882499,-0.004812405621670529,-0.007549072151333601,0.3026820800980761
2382.TW,2018-12-31,2018-10-01,2018-12-31,positive_heavy,44,-0.0017596945948434584,-0.0013808014184990144,0.45454545454545453,0.0011093833110938332,-0.0007153115053750082,0.0006654899131240062,-0.0014241622224011874,-0.0014201842726058787,0.5227272727272727,0.0027470276298549225,-0.001838855787940784,-0.00041867151533490525,-0.001973170320167447,-0.0018899038551206816,0.4772727272727273,0.0008183328106336971,-0.0033543365480675005,-0.001464432692946819,0.3026450359346268
2317.TW,2023-12-31,2023-10-02,2023-12-29,deal_only,18,0.0016632860723639154,0.0008923614345076212,0.4444444444444444,-0.0018848454947713363,-0.0007415799666947924,-0.0016339414012024136,0.0027245445535619283,0.0017356452435559637,0.5555555555555556,0.002458331935832371,-0.0007022259495599354,-0.002437871193115899,0.0037104193034615185,0.002666131046385469,0.4444444444444444,-0.0003176437345973615,-0.0003771735315711418,-0.0030433045779566107,0.30244340175939466
2308.TW,2019-06-30,2019-04-01,2019-06-28,open_deal,10,-0.0029888752168932974,-0.0006624905189623626,0.5,-0.004621669869490069,-0.001420382903158543,-0.0007578923841961803,-0.004263300773412056,-0.0007226899792512655,0.4,-0.006520865262203119,-0.0025203466285691157,-0.0017976566493178503,-0.009755294526947164,-0.0059660039239741135,0.5,-0.0032286008316257803,-0.008473302163252656,-0.0025072982392785425,0.3023517668009084
2317.TW,2020-09-30,2020-07-01,2020-09-30,deal_over_tariff,22,0.00029593562255755064,2.5452093491687942e-05,0.4090909090909091,-0.0028612308019690296,-0.0018388359907539503,-0.0018642880842456382,0.004002182316408789,0.003693480457858658,0.5909090909090909,-0.0024459564551695522,-0.0011745843600611458,-0.004868064817919804,0.002419678625628646,0.002591669791238372,0.5,-0.004078489875362669,-0.0030028110061674582,-0.00559448079740583,0.30231441418497607
2308.TW,2019-06-30,2019-04-01,2019-06-28,has_market_brag,10,0.001427408269675954,0.001019544280742384,0.3,-0.003693738718087685,2.877311976242844e-06,-0.0010166669687661411,-0.0020501237995012456,-0.002419510598330516,0.5,-0.002433106754619937,-0.003956117921636173,-0.0015366073233056574,-0.0013165218125577613,-0.0019073561335667681,0.4,-0.000788224915592238,-0.005039061725215671,-0.0031317055916489033,0.30219265314930605
2330.TW,2020-12-31,2020-10-01,2020-12-31,posts_very_high,22,-0.0004542854843204054,-0.0008615224952035795,0.5,-0.0005197568568924178,0.00036237566492480235,0.0012238981601283819,0.00032491321353353853,-3.146932003762672e-05,0.5454545454545454,0.0002739230431684659,0.003091713920110031,0.0031231832401476577,-0.0049039667875320795,-0.005205882989159503,0.5,0.002868172028311968,0.0020231109241113676,0.007228993913270871,0.30217053531550414
2382.TW,2023-03-31,2023-01-02,2023-03-31,has_action,11,0.0018803792335291684,-0.002108400755321308,0.36363636363636365,0.00038879965105471145,-0.00038874409781093064,0.0017196566575103775,0.004630704134659398,0.00011156609601229708,0.5454545454545454,0.0014851971638071143,0.0037066153614742524,0.0035950492654619553,0.004681840519566438,0.0010705832936325696,0.7272727272727273,-3.3439862690188074e-05,0.006698597582344931,0.005628014288712361,0.3021309879414193
2303.TW,2024-06-30,2024-04-01,2024-06-28,posts_high,35,-9.634440281548729e-05,0.0007290273658661039,0.6,0.002074467408528304,0.000499474120219507,-0.00022955324564659697,0.0005907923015837694,0.0009872156891235372,0.45714285714285713,0.003245953400731756,0.0002605971270832499,-0.0007266185620402873,0.0007378077850188299,0.00021187538922283862,0.5714285714285714,0.0025116140079768107,4.9256075580900964e-05,-0.00016261931364193767,0.3020682892408297
00632R.TW,2019-09-30,2019-07-01,2019-09-30,has_night_post,33,0.0016122092026715302,0.0013154664581039607,0.36363636363636365,-0.0015557196778461279,-0.0017284324991545588,-0.0030438989572585196,0.0014666900555954368,0.00028660727482229115,0.3939393939393939,0.0002267984622720768,-0.0047801805961083695,-0.005066787870930661,0.0017074009042515445,-0.001455300424395357,0.30303030303030304,0.0008562749444878618,-0.008065041389153661,-0.006609740964758304,0.3016919470675274
2303.TW,2023-12-31,2023-10-02,2023-12-29,deal_over_tariff,19,0.003613296426978581,0.0028141812061819793,0.5263157894736842,-0.003354233408808256,0.0019395951863258598,-0.0008745860198561197,0.0025273914447505913,0.0014281331343428093,0.5263157894736842,-0.001105913583596272,0.0018185415171621709,0.0003904083828193615,0.003640362754710129,0.0025917874561296674,0.5789473684210527,-0.0032778659964389986,0.0035088979652291583,0.0009171105090994908,0.3016203650801621
00632R.TW,2023-09-30,2023-07-03,2023-09-29,has_action,11,-0.0008853053703645809,-0.000462383958368322,0.36363636363636365,-0.0024512167491548926,-0.0016851521908329275,-0.0012227682324646055,0.0015006467738416331,0.0021133053304448813,0.5454545454545454,0.0004535920798228732,-0.0006215647777300568,-0.002734870108174938,-0.0005596194168815993,-0.0026744507668968027,0.5454545454545454,0.0010857714112208223,-0.005152481495651165,-0.002478030728754362,0.3012673689631842
2382.TW,2018-09-30,2018-07-02,2018-09-28,attack_heavy,13,-0.0034968501637269744,-0.002825756299475118,0.46153846153846156,-0.0006818664256815982,-0.002262986874642962,0.000562769424832156,-0.0022175183026893323,-0.002111200549477898,0.46153846153846156,-0.0030453573323587346,-0.0019011201597999706,0.0002100803896779271,-0.002469833956900997,-0.002129902022468708,0.46153846153846156,-0.0019883852392243145,-0.0016386625747032797,0.0004912394477654279,0.30041407413841514
3711.TW,2017-06-30,2017-04-03,2017-06-30,deal_over_tariff,12,0.0011788338592899545,0.002258285787061545,0.5833333333333334,-0.00030942266854139516,0.0011449788677090746,-0.0011133069193524701,0.0018947771899237185,0.0037390392984029044,0.5,-0.0025305627534941404,0.0011753337408724892,-0.0025637055575304154,-0.0008276288793781804,0.00137683982088608,0.5,-0.0025572295837732913,-0.0020957498620989886,-0.0034725896829850686,0.29923276823074413
3711.TW,2017-06-30,2017-04-03,2017-06-30,has_deal,12,0.0011788338592899545,0.002258285787061545,0.5833333333333334,-0.00030942266854139516,0.0011449788677090746,-0.0011133069193524701,0.0018947771899237185,0.0037390392984029044,0.5,-0.0025305627534941404,0.0011753337408724892,-0.0025637055575304154,-0.0008276288793781804,0.00137683982088608,0.5,-0.0025572295837732913,-0.0020957498620989886,-0.0034725896829850686,0.29923276823074413
3711.TW,2017-06-30,2017-04-03,2017-06-30,deal_only,12,0.0011788338592899545,0.002258285787061545,0.5833333333333334,-0.00030942266854139516,0.0011449788677090746,-0.0011133069193524701,0.0018947771899237185,0.0037390392984029044,0.5,-0.0025305627534941404,0.0011753337408724892,-0.0025637055575304154,-0.0008276288793781804,0.00137683982088608,0.5,-0.0025572295837732913,-0.0020957498620989886,-0.0034725896829850686,0.29923276823074413
2454.TW,2025-03-31,2025-01-02,2025-03-31,volume_spike,17,-0.005026147699619168,-0.002128159133517644,0.47058823529411764,0.0037160926051529077,-0.0005912656081658062,0.0015368935253518377,-0.004575153954416695,-0.0008391447892870231,0.5294117647058824,-0.007269895915587183,-0.0003696641896283687,0.0004694805996586545,-0.002219950083724705,0.00239483141898377,0.47058823529411764,-0.007645849746628398,0.0004153078846514421,-0.001979523534332328,0.2989882037636737
00632R.TW,2019-09-30,2019-07-01,2019-09-30,has_deal,38,-0.0011376277654193843,-0.0012807081175468412,0.34210526315789475,0.00010709042853949621,-0.002929496444741563,-0.001648788327194722,-0.001818627710618972,-0.0005151731147327874,0.39473684210526316,-0.0014615586357987643,-0.005142042524618274,-0.004626869409885486,-0.001669148117468819,-0.0005469973192888796,0.3157894736842105,0.0019952549802142658,-0.007569450645745204,-0.007022453326456324,0.2988934653436866
0050.TW,2018-06-30,2018-04-02,2018-06-29,open_deal,9,-0.0008385501418685912,-0.0020065986635595416,0.5555555555555556,0.0019782643267746963,-0.002072482400092215,-6.588373653267367e-05,0.002793729558573291,0.001069699009639827,0.5555555555555556,-0.0010104921975310037,-0.00021961111826656818,-0.0012893101279063952,0.004421588354195816,0.002427831900784573,0.5555555555555556,0.00022050035818023395,0.0002560141588681183,-0.0021718177419164544,0.2986984703675429
0050.TW,2024-06-30,2024-04-01,2024-06-28,posts_high,35,0.00025600380703807426,-0.00020943940847618762,0.6285714285714286,-0.0010746548262109482,0.0015867246424566255,0.0017961640509328131,0.0008746655785997048,6.761149167617457e-05,0.6571428571428571,-0.0023086107393885755,0.003326504312064423,0.0032588928203882484,-0.0022040706097466688,-0.00346439742550013,0.6285714285714286,-0.006584299801335462,0.0036688199048026853,0.007133217330302815,0.29864537166821564
3711.TW,2019-09-30,2019-07-01,2019-09-30,has_deal,38,0.003073817342395421,0.001711952874940237,0.5,0.002799349618618805,0.001197717051697252,-0.0005142358232429851,0.004370394749111996,0.0026479812850004063,0.5,-0.0005870121127300697,0.0026326737533606172,-1.5307531639789105e-05,0.0006232966488689921,-0.0012719609379401179,0.47368421052631576,0.001121181866328532,0.0019937984152402907,0.0032657593531804086,0.29847957429767225
2382.TW,2018-03-31,2018-01-01,2018-03-30,deal_only,19,-0.001733849766944397,0.0009206291046233667,0.47368421052631576,-1.702920031509611e-05,-0.0008098769876186355,-0.0017305060922420022,0.000533019428783999,0.004165812638753064,0.5263157894736842,-0.0003287702425850414,-0.0002753763680069625,-0.0044411890067600265,-0.0030506954775991425,0.0006911220208572983,0.42105263157894735,0.0019069736602882383,-0.004951670656929338,-0.0056427926777866365,0.29818532500427525
0050.TW,2017-03-31,2017-01-05,2017-03-31,has_night_post,12,0.001763672747785024,0.001179664819164111,0.5,-0.001200049485555551,0.0006556610835326539,-0.0005240037356314573,0.0030139791740615577,0.002042386627708767,0.5,-0.0014765216224884798,0.0012598943046916021,-0.0007824923230171649,0.004822654891503085,0.004176683195226766,0.5,0.0015537926730373195,0.0028414271107119085,-0.0013352560845148575,0.2981705261952255
00632R.TW,2017-09-30,2017-07-03,2017-09-29,has_attack,24,7.164579477998744e-05,0.0003411451384677821,0.4583333333333333,8.79760886587878e-05,-0.0016137169220522551,-0.0019548620605200373,-9.878095876603588e-06,0.0008489534059871015,0.3333333333333333,0.0003396843720502238,-0.003525312095454061,-0.0043742655014411625,-0.0026763351473308187,-0.0017778795948306513,0.25,0.0004210581406355555,-0.00737691870739091,-0.005599039112560259,0.2980444506917204
0050.TW,2019-06-30,2019-04-01,2019-06-28,has_night_post,28,0.00236169770548223,0.000284903509638341,0.4642857142857143,-0.0008581467100477157,-5.274816488697569e-05,-0.0003376516745253167,0.00028295373999191124,-0.0023673661481918343,0.42857142857142855,-0.00018207816816164478,-0.002019957682317694,0.0003474084658741405,0.000771139768700782,-0.0022585276516179573,0.4642857142857143,0.00317614047781763,-0.0026622091097822645,-0.00040368145816430714,0.2979209241974773
2303.TW,2018-03-31,2018-01-01,2018-03-30,has_attack,17,0.003277437756474101,0.00030508266246344166,0.5294117647058824,-0.0014471203261319128,0.0005360034346690292,0.00023092077220558758,0.006469802572668079,0.003328241615550653,0.5882352941176471,0.000702981292441807,0.0027462025966622414,-0.0005820390188884116,0.001460719440912132,-0.0017140707708761665,0.5294117647058824,0.0017843160386656794,-0.0010839817599136467,0.0006300890109625198,0.29762478257023234
0050.TW,2019-09-30,2019-07-01,2019-09-30,attack_heavy,21,0.001279387553478764,-0.0004586512605467018,0.38095238095238093,0.0010085523193438415,-0.0009230533406199691,-0.00046440208007326734,0.0038146288663328315,0.0015038826625935154,0.42857142857142855,-0.00022286676470387092,6.310712302151914e-05,-0.0014407755395719963,0.005843638443496945,0.00338607878501146,0.5238095238095238,-0.0016556813011136748,0.0011469096736759971,-0.002239169111335463,0.2974352915562746
